URL,Rank,Name,Year,Length,Rating,Genre,Description,iTunesURL
https://www.boxofficemojo.com/release/rl3481241089/?ref_=bo_yld_table_6,6,It,2017,135.0,R,Horror,"In the summer of 1989, a group of bullied kids band together to destroy a shape-shifting monster, which disguises itself as a clown and preys on the children of Derry, their small Maine town.",https://itunes.apple.com/us/movie/it-2017/id1275323693?uo=4
https://www.boxofficemojo.com/release/rl2959312385/?ref_=bo_yld_table_7,7,Thor: Ragnarok,2017,131.0,PG-13,Action & Adventure,"Imprisoned on the planet Sakaar, Thor must race against time to return to Asgard and stop Ragnarök, the destruction of his world, at the hands of the powerful and ruthless villain Hela.",https://itunes.apple.com/us/movie/thor-ragnarok/id1298386140?uo=4
https://www.boxofficemojo.com/release/rl122652161/?ref_=bo_yld_table_8,8,Despicable Me 3,2017,90.0,PG,Kids & Family,"Gru meets his long-lost, charming, cheerful, and more successful twin brother Dru, who wants to team up with him for one last criminal heist.",https://itunes.apple.com/us/movie/despicable-me-3/id1247589650?uo=4
https://www.boxofficemojo.com/release/rl3229320705/?ref_=bo_yld_table_9,9,Logan,2017,138.0,R,Action & Adventure,"In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him for help, he must get her to safety.",https://itunes.apple.com/us/movie/logan/id1207483880?uo=4
https://www.boxofficemojo.com/release/rl1767212545/?ref_=bo_yld_table_10,10,The Fate of the Furious,2017,136.0,PG-13,Action & Adventure,"When a mysterious woman seduces Dominic Toretto into the world of terrorism and a betrayal of those closest to him, the crew face trials that will test them as never before.",https://itunes.apple.com/us/movie/the-fate-of-the-furious/id1220995579?uo=4
https://www.boxofficemojo.com/release/rl1129088513/?ref_=bo_yld_table_11,11,Justice League,2017,120.0,PG-13,Action & Adventure,"Fueled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne enlists the help of his new-found ally, Diana Prince, to face an even greater enemy.",https://itunes.apple.com/us/movie/justice-league/id1305325242?uo=4
https://www.boxofficemojo.com/release/rl4118644225/?ref_=bo_yld_table_12,12,Dunkirk,2017,107.0,PG-13,Action & Adventure,"Allied soldiers from Belgium, the British Commonwealth and Empire, and France are surrounded by the German Army and evacuated during a fierce battle in World War II.",https://itunes.apple.com/us/movie/dunkirk-2017/id1300354540?uo=4
https://www.boxofficemojo.com/release/rl3983050241/?ref_=bo_yld_table_13,13,Coco,2017,106.0,PG,Kids & Family,"Aspiring musician Miguel, confronted with his family's ancestral ban on music, enters the Land of the Dead to find his great-great-grandfather, a legendary singer.",https://itunes.apple.com/us/movie/coco-2017/id1307301491?uo=4
https://www.boxofficemojo.com/release/rl660506113/?ref_=bo_yld_table_14,14,The Lego Batman Movie,2017,105.0,PG,Kids & Family,"A cooler-than-ever Bruce Wayne must deal with the usual suspects as they plan to rule Gotham City, while discovering that he has accidentally adopted a teenage orphan who wishes to become his sidekick.",https://itunes.apple.com/us/movie/the-lego-batman-movie/id1197505667?uo=4
https://www.boxofficemojo.com/release/rl256280065/?ref_=bo_yld_table_15,15,Get Out,2017,104.0,R,Horror,"A young African-American visits his white girlfriend's parents for the weekend, where his simmering uneasiness about their reception of him eventually reaches a boiling point.",https://itunes.apple.com/us/movie/get-out/id1202441786?uo=4
https://www.boxofficemojo.com/release/rl2789639681/?ref_=bo_yld_table_16,16,The Boss Baby,2017,98.0,PG,Kids & Family,"A suit-wearing, briefcase-carrying baby pairs up with his 7-year old brother to stop the dastardly plot of the CEO of Puppy Co.",https://itunes.apple.com/us/movie/the-boss-baby/id1331613683?uo=4
https://www.boxofficemojo.com/release/rl1382778369/?ref_=bo_yld_table_17,17,Pirates of the Caribbean: Dead Men Tell No Tales,2017,130.0,PG-13,Action & Adventure,Captain Jack Sparrow is pursued by old rival Captain Salazar and a crew of deadly ghosts who have escaped from the Devil's Triangle. They're determined to kill every pirate at sea...notably Jack.,https://itunes.apple.com/us/movie/pirates-of-the-caribbean-dead-men-tell-no-tales/id1237438304?uo=4
https://www.boxofficemojo.com/release/rl3095234049/?ref_=bo_yld_table_18,18,Jumanji: Welcome to the Jungle,2017,119.0,PG-13,Action & Adventure,"Four teenagers are sucked into a magical video game, and the only way they can escape is to work together to finish the game.",https://itunes.apple.com/us/movie/jumanji-welcome-to-the-jungle/id1315255745?uo=4
https://www.boxofficemojo.com/release/rl710837761/?ref_=bo_yld_table_19,19,Kong: Skull Island,2017,118.0,PG-13,Action & Adventure,"After the Vietnam war, a team of scientists explores an uncharted island in the Pacific, venturing into the domain of the mighty Kong, and must fight to escape a primal Eden.",https://itunes.apple.com/us/movie/kong-skull-island/id1209705645?uo=4
https://www.boxofficemojo.com/release/rl3749545473/?ref_=bo_yld_table_20,20,Hidden Figures,2017,127.0,PG,Drama,The story of a team of female African-American mathematicians who served a vital role in NASA during the early years of the U.S. space program.,https://itunes.apple.com/us/movie/hidden-figures/id1186154683?uo=4
https://www.boxofficemojo.com/release/rl2054981121/?ref_=bo_yld_table_21,21,Cars 3,2017,102.0,G,Kids & Family,Lightning McQueen sets out to prove to a new generation of racers that he's still the best race car in the world.,https://itunes.apple.com/us/movie/cars-3/id1242569993?uo=4
https://www.boxofficemojo.com/release/rl1782744577/?ref_=bo_yld_table_22,22,War for the Planet of the Apes,2017,141.0,PG-13,Action & Adventure,"After the apes suffer unimaginable losses, Caesar wrestles with his darker instincts and begins his own mythic quest to avenge his kind.",https://itunes.apple.com/us/movie/war-for-the-planet-of-the-apes/id1250267769?uo=4
https://www.boxofficemojo.com/release/rl1300006401/?ref_=bo_yld_table_23,23,Split,2017,117.0,PG-13,Thriller,Three girls are kidnapped by a man with a diagnosed 23 distinct personalities. They must try to escape before the apparent emergence of a frightful new 24th.,https://itunes.apple.com/us/movie/split-2017/id1189252846?uo=4
https://www.boxofficemojo.com/release/rl3313272321/?ref_=bo_yld_table_24,24,Transformers: The Last Knight,2017,155.0,PG-13,Action & Adventure,"A deadly threat from Earth's history reappears and a hunt for a lost artifact takes place between Autobots and Decepticons, while Optimus Prime encounters his creator in space.",https://itunes.apple.com/us/movie/transformers-the-last-knight/id1242544331?uo=4
https://www.boxofficemojo.com/release/rl1719567873/?ref_=bo_yld_table_26,26,Wonder,2017,113.0,PG,Drama,"Based on the New York Times bestseller, this movie tells the incredibly inspiring and heartwarming story of August Pullman, a boy with facial differences who enters the fifth grade, attending a mainstream elementary school for the first time.",https://itunes.apple.com/us/movie/wonder/id1308636613?uo=4
https://www.boxofficemojo.com/release/rl360613377/?ref_=bo_yld_table_29,29,Girls Trip,2017,122.0,R,Comedy,"When four lifelong friends travel to New Orleans for the annual Essence Festival, sisterhoods are rekindled, wild sides are rediscovered, and there's enough dancing, drinking, brawling and romancing to make the Big Easy blush.",https://itunes.apple.com/us/movie/girls-trip/id1257271045?uo=4
https://www.boxofficemojo.com/release/rl3997271553/?ref_=bo_yld_table_30,30,Fifty Shades Darker,2017,118.0,R,Romance,"While Christian wrestles with his inner demons, Anastasia must confront the anger and envy of the women who came before her.",https://itunes.apple.com/us/movie/fifty-shades-darker/id1231623633?uo=4
https://www.boxofficemojo.com/release/rl1165854209/?ref_=bo_yld_table_31,31,Baby Driver,2017,113.0,R,Action & Adventure,"After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.",https://itunes.apple.com/us/movie/baby-driver/id1239575681?uo=4
https://www.boxofficemojo.com/release/rl2541716993/?ref_=bo_yld_table_32,32,Annabelle: Creation,2017,110.0,R,Horror,"Twelve years after the tragic death of their little girl, a doll-maker and his wife welcome a nun and several girls from a shuttered orphanage into their home, where they become the target of the doll-maker's possessed creation, Annabelle.",https://itunes.apple.com/us/movie/annabelle-creation/id1262117003?uo=4
https://www.boxofficemojo.com/release/rl0034305/?ref_=bo_yld_table_33,33,Daddy's Home 2,2017,100.0,PG-13,Comedy,"Having finally gotten used to each other's existence, Brad and Dusty must now deal with their intrusive fathers during the holidays.",https://itunes.apple.com/us/movie/daddys-home-2/id1297729422?uo=4
https://www.boxofficemojo.com/release/rl2407302657/?ref_=bo_yld_table_34,34,Murder on the Orient Express,2017,114.0,PG-13,Drama,"When a murder occurs on the train on which he's travelling, celebrated detective Hercule Poirot is recruited to solve the case.",https://itunes.apple.com/us/movie/murder-on-the-orient-express/id1297835448?uo=4
https://www.boxofficemojo.com/release/rl1434224129/?ref_=bo_yld_table_35,35,Kingsman: The Golden Circle,2017,142.0,R,Action & Adventure,"After the Kingsman's headquarters are destroyed and the world is held hostage, an allied spy organisation in the United States is discovered. These two elite secret organisations must band together to defeat a common enemy.",https://itunes.apple.com/us/movie/kingsman-the-golden-circle/id1281206636?uo=4
https://www.boxofficemojo.com/release/rl1702856193/?ref_=bo_yld_table_36,36,John Wick: Chapter 2,2017,122.0,R,Action & Adventure,"After returning to the criminal underworld to repay a debt, John Wick discovers that a large bounty has been put on his life.",https://itunes.apple.com/us/movie/john-wick-chapter-2/id1199661949?uo=4
https://www.boxofficemojo.com/release/rl444564993/?ref_=bo_yld_table_37,37,Blade Runner 2049,2017,164.0,R,Sci-Fi & Fantasy,"Young Blade Runner K's discovery of a long-buried secret leads him to track down former Blade Runner Rick Deckard, who's been missing for thirty years.",https://itunes.apple.com/us/movie/blade-runner-2049/id1288813671?uo=4
https://www.boxofficemojo.com/release/rl3363603969/?ref_=bo_yld_table_38,38,The Emoji Movie,2017,87.0,PG,Kids & Family,"Gene, a multi-expressional emoji, sets out on a journey to become a normal emoji.",https://itunes.apple.com/us/movie/the-emoji-movie/id1254310254?uo=4
https://www.boxofficemojo.com/release/rl1181451777/?ref_=bo_yld_table_39,39,Power Rangers,2017,124.0,PG-13,Action & Adventure,"A group of high-school students, who are infused with unique superpowers, harness their abilities in order to save the world.",https://itunes.apple.com/us/movie/sabans-power-rangers/id1213572965?uo=4
https://www.boxofficemojo.com/release/rl3563423233/?ref_=bo_yld_table_40,40,The Mummy,2017,110.0,PG-13,Action & Adventure,"An ancient Egyptian princess is awakened from her crypt beneath the desert, bringing with her malevolence grown over millennia, and terrors that defy human comprehension.",https://itunes.apple.com/us/movie/the-mummy-2017/id1238368178?uo=4
https://www.boxofficemojo.com/release/rl2407433729/?ref_=bo_yld_table_41,41,The Hitman's Bodyguard,2017,118.0,R,Action & Adventure,"The world's top bodyguard gets a new client, a hitman who must testify at the International Criminal Court. They must put their differences aside and work together to make it to the trial on time.",https://itunes.apple.com/us/movie/the-hitmans-bodyguard/id1266502939?uo=4
https://www.boxofficemojo.com/release/rl696026625/?ref_=bo_yld_table_42,42,Alien: Covenant,2017,123.0,R,Sci-Fi & Fantasy,"The crew of a colony ship, bound for a remote planet, discover an uncharted paradise with a threat beyond their imagination, and must attempt a harrowing escape.",https://itunes.apple.com/us/movie/alien-covenant/id1231319469?uo=4
https://www.boxofficemojo.com/release/rl1867023873/?ref_=bo_yld_table_43,43,Captain Underpants: The First Epic Movie,2017,89.0,PG,Kids & Family,"Two overly imaginative pranksters named George and Harold hypnotize their principal into thinking he's a ridiculously enthusiastic, incredibly dimwitted superhero named Captain Underpants.",https://itunes.apple.com/us/movie/captain-underpants-the-first-epic-movie/id1331619820?uo=4
https://www.boxofficemojo.com/release/rl3238102529/?ref_=bo_yld_table_44,44,A Bad Moms Christmas,2017,104.0,R,Comedy,"As their own mothers drop in unexpectedly, our three under-appreciated and over-burdened moms rebel against the challenges and expectations of the Super Bowl for mothers: Christmas.",https://itunes.apple.com/us/movie/a-bad-moms-christmas/id1319063244?uo=4
https://www.boxofficemojo.com/release/rl427787777/?ref_=bo_yld_table_45,45,A Dog's Purpose,2017,100.0,PG,Drama,A dog looks to discover his purpose in life over the course of several lifetimes and owners.,https://itunes.apple.com/us/movie/a-dogs-purpose/id1192743970?uo=4
https://www.boxofficemojo.com/release/rl343770625/?ref_=bo_yld_table_46,46,Pitch Perfect 3,2017,93.0,PG-13,Comedy,"Following their win at the world championship, the now separated Bellas reunite for one last singing competition at an overseas USO tour, but face a group who uses both instruments and voices.",https://itunes.apple.com/us/movie/pitch-perfect-3/id1318897997?uo=4
https://www.boxofficemojo.com/release/rl1567065601/?ref_=bo_yld_table_47,47,The Lego Ninjago Movie,2017,101.0,PG,Kids & Family,"Shunned by everyone for being the son of an evil warlord, a teenager seeks to defeat him with the help of his fellow ninjas.",https://itunes.apple.com/us/movie/the-lego-ninjago-movie/id1280615181?uo=4
https://www.boxofficemojo.com/release/rl595559937/?ref_=bo_yld_table_48,48,Baywatch,2017,117.0,R,Comedy,"Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit, as they uncover a criminal plot that threatens the future of the bay.",https://itunes.apple.com/us/movie/baywatch/id1231988578?uo=4
https://www.boxofficemojo.com/release/rl2642183681/?ref_=bo_yld_table_49,49,The Shack,2017,132.0,PG-13,Drama,"A grieving man receives a mysterious, personal invitation to meet with God at a place called ""The Shack.""",https://itunes.apple.com/us/movie/the-shack/id1207178555?uo=4
https://www.boxofficemojo.com/release/rl729712129/?ref_=bo_yld_table_50,50,Happy Death Day,2017,96.0,PG-13,Thriller,"A college student must relive the day of her murder over and over again, in a loop that will end only when she discovers her killer's identity.",https://itunes.apple.com/us/movie/happy-death-day/id1288841123?uo=4
https://www.boxofficemojo.com/release/rl1968408065/?ref_=bo_yld_table_51,51,Ferdinand,2017,109.0,PG,Kids & Family,"After Ferdinand, a bull with a big heart, is mistaken for a dangerous beast, he is captured and torn from his home. Determined to return to his family, he rallies a misfit team on the ultimate adventure.",https://itunes.apple.com/us/movie/ferdinand/id1324404435?uo=4
https://www.boxofficemojo.com/release/rl1233028609/?ref_=bo_yld_table_52,52,Atomic Blonde,2017,115.0,R,Action & Adventure,An undercover MI6 agent is sent to Berlin during the Cold War to investigate the murder of a fellow agent and recover a missing list of double agents.,https://itunes.apple.com/us/movie/atomic-blonde/id1257764675?uo=4
https://www.boxofficemojo.com/release/rl291669505/?ref_=bo_yld_table_53,53,American Made,2017,115.0,R,Drama,"The story of Barry Seal, an American pilot who became a drug-runner for the CIA in the 1980s in a clandestine operation that would be exposed as the Iran-Contra Affair.",https://itunes.apple.com/us/movie/american-made/id1282787960?uo=4
https://www.boxofficemojo.com/release/rl2035058177/?ref_=bo_yld_table_54,54,The Dark Tower,2017,95.0,PG-13,Action & Adventure,A boy haunted by visions of a dark tower from a parallel reality teams up with the tower's disillusioned guardian to stop an evil warlock known as the Man in Black who plans to use the boy to destroy the tower and open the gates of Hell.,https://itunes.apple.com/us/movie/the-dark-tower/id1254703623?uo=4
https://www.boxofficemojo.com/release/rl1700234753/?ref_=bo_yld_table_55,55,The Greatest Showman,2017,105.0,PG,Drama,Celebrates the birth of show business and tells of a visionary who rose from nothing to create a spectacle that became a worldwide sensation.,https://itunes.apple.com/us/movie/the-greatest-showman/id1324419603?uo=4
https://www.boxofficemojo.com/release/rl1342408193/?ref_=bo_yld_table_56,56,Boo 2! A Madea Halloween,2017,101.0,PG-13,Comedy,"Madea, Bam, and Hattie venture to a haunted campground and the group must run for their lives when monsters, goblins, and the boogeyman are unleashed.",https://itunes.apple.com/us/movie/tyler-perrys-boo-2-a-madea-halloween/id1292754704?uo=4
https://www.boxofficemojo.com/release/rl1417446913/?ref_=bo_yld_table_58,58,Snatched,2017,91.0,R,Comedy,"When her boyfriend dumps her before their exotic vacation, a young woman persuades her ultra-cautious mother to travel with her to paradise, with unexpected results.",https://itunes.apple.com/us/movie/snatched/id1232106827?uo=4
https://www.boxofficemojo.com/release/rl1515685377/?ref_=bo_yld_table_59,59,The Great Wall,2017,103.0,PG-13,Action & Adventure,"In ancient China, a group of European mercenaries encounters a secret army that maintains and defends the Great Wall of China against a horde of monstrous creatures.",https://itunes.apple.com/us/movie/the-great-wall/id1201087642?uo=4
https://www.boxofficemojo.com/release/rl326141441/?ref_=bo_yld_table_60,60,Smurfs: The Lost Village,2017,90.0,PG,Sci-Fi & Fantasy,"In this fully animated, all-new take on the Smurfs, a mysterious map sets Smurfette and her friends Brainy, Clumsy, and Hefty on an exciting race through the Forbidden Forest, leading to the discovery of the biggest secret in Smurf history.",https://itunes.apple.com/us/movie/smurfs-the-lost-village/id1212655586?uo=4
https://www.boxofficemojo.com/release/rl2625406465/?ref_=bo_yld_table_61,61,Going in Style,2017,96.0,PG-13,Comedy,"Desperate to pay the bills and come through for their loved ones, three lifelong pals risk it all by embarking on a daring bid to knock off the very bank that absconded with their money.",https://itunes.apple.com/us/movie/going-in-style-2017/id1221216139?uo=4
https://www.boxofficemojo.com/release/rl712410625/?ref_=bo_yld_table_62,62,All Eyez on Me,2017,140.0,R,Drama,"Tells the true and untold story of prolific rapper, actor, poet and activist Tupac Shakur.",https://itunes.apple.com/us/movie/all-eyez-on-me/id1243268780?uo=4
https://www.boxofficemojo.com/release/rl1904182785/?ref_=bo_yld_table_63,63,xXx: Return of Xander Cage,2017,107.0,PG-13,Action & Adventure,"Xander Cage is left for dead after an incident, though he secretly returns to action for a new, tough assignment with his handler Augustus Gibbons.",https://itunes.apple.com/us/movie/xxx-return-of-xander-cage/id1186551221?uo=4
https://www.boxofficemojo.com/release/rl1426097665/?ref_=bo_yld_table_65,65,47 Meters Down,2017,89.0,PG-13,Horror,"Two sisters vacationing in Mexico are trapped in a shark cage at the bottom of the ocean. With less than an hour of oxygen left and great white sharks circling nearby, they must fight to survive.",https://itunes.apple.com/us/movie/47-meters-down/id1258239441?uo=4
https://www.boxofficemojo.com/release/rl1828750849/?ref_=bo_yld_table_66,66,The Big Sick,2017,120.0,R,Comedy,"Pakistan-born comedian Kumail Nanjiani and grad student Emily Gardner fall in love but struggle as their cultures clash. When Emily contracts a mysterious illness, Kumail finds himself forced to face her feisty parents, his family's expectations, and his true feelings.",https://itunes.apple.com/us/movie/the-big-sick/id1246483301?uo=4
https://www.boxofficemojo.com/release/rl3361048065/?ref_=bo_yld_table_68,68,Ghost in the Shell,2017,107.0,PG-13,Sci-Fi & Fantasy,"In the near future, Major Mira Killian is the first of her kind: A human saved from a terrible crash, who is cyber-enhanced to be a perfect soldier devoted to stopping the world's most dangerous criminals.",https://itunes.apple.com/us/movie/ghost-in-the-shell/id1213171514?uo=4
https://www.boxofficemojo.com/release/rl3044902401/?ref_=bo_yld_table_69,69,Valerian and the City of a Thousand Planets,2017,137.0,PG-13,Sci-Fi & Fantasy,"A dark force threatens Alpha, a vast metropolis and home to species from a thousand planets. Special operatives Valerian and Laureline must race to identify the marauding menace and safeguard not just Alpha, but the future of the universe.",https://itunes.apple.com/us/movie/valerian-and-the-city-of-a-thousand-planets/id1374904432?uo=4
https://www.boxofficemojo.com/release/rl1149076993/?ref_=bo_yld_table_70,70,The Star,2017,86.0,PG,Kids & Family,A small but brave donkey and his animal friends become the unsung heroes of the first Christmas.,https://itunes.apple.com/us/movie/the-star/id1306358635?uo=4
https://www.boxofficemojo.com/release/rl1348240897/?ref_=bo_yld_table_71,71,King Arthur: Legend of the Sword,2017,126.0,PG-13,Action & Adventure,"Robbed of his birthright, Arthur comes up the hard way in the back alleys of the city. But once he pulls the sword from the stone, he is forced to acknowledge his true legacy - whether he likes it or not.",https://itunes.apple.com/us/movie/king-arthur-legend-of-the-sword/id1230741267?uo=4
https://www.boxofficemojo.com/release/rl2172552705/?ref_=bo_yld_table_72,72,Jigsaw,2017,92.0,R,Horror,"Bodies are turning up around the city, each having met a uniquely gruesome demise. As the investigation proceeds, evidence points to one suspect: John Kramer, the man known as Jigsaw, who has been dead for over 10 years.",https://itunes.apple.com/us/movie/jigsaw/id1296947177?uo=4
https://www.boxofficemojo.com/release/rl2650834433/?ref_=bo_yld_table_73,73,American Assassin,2017,112.0,R,Thriller,"After the death of his girlfriend at the hands of terrorists, Mitch Rapp is drawn into the world of counterterrorism, mentored by tough-as-nails former U.S. Navy S.E.A.L. Stan Hurley.",https://itunes.apple.com/us/movie/american-assassin/id1275828154?uo=4
https://www.boxofficemojo.com/release/rl1358988801/?ref_=bo_yld_table_74,74,The Foreigner,2017,113.0,R,Action & Adventure,"A humble businessman with a buried past seeks justice when his daughter is killed in an act of terrorism. A cat-and-mouse conflict ensues with a government official, whose past may hold clues to the killers' identities.",https://itunes.apple.com/us/movie/the-foreigner-2017/id1317020207?uo=4
https://www.boxofficemojo.com/release/rl2181137921/?ref_=bo_yld_table_75,75,"Everything, Everything",2017,97.0,PG-13,Romance,A teenager who's spent her whole life confined to her home falls for the boy next door.,https://itunes.apple.com/us/movie/everything-everything/id1236905835?uo=4
https://www.boxofficemojo.com/release/rl2801829377/?ref_=bo_yld_table_76,76,Wind River,2017,107.0,R,Action & Adventure,A veteran hunter helps an FBI agent investigate the murder of a young woman on a Wyoming Native American reservation.,https://itunes.apple.com/us/movie/wind-river-2017/id1262612981?uo=4
https://www.boxofficemojo.com/release/rl2169865729/?ref_=bo_yld_table_77,77,Geostorm,2017,109.0,PG-13,Action & Adventure,"When the network of satellites designed to control the global climate starts to attack Earth, it's a race against the clock for its creator to uncover the real threat before a worldwide Geostorm wipes out everything and everyone.",https://itunes.apple.com/us/movie/geostorm/id1296029279?uo=4
https://www.boxofficemojo.com/release/rl2120582657/?ref_=bo_yld_table_78,78,Monster Trucks,2017,105.0,PG,Action & Adventure,A young man working at a small town junkyard discovers and befriends a creature which feeds on oil being sought by a fracking company.,https://itunes.apple.com/us/movie/monster-trucks/id1181625025?uo=4
https://www.boxofficemojo.com/release/rl662472193/?ref_=bo_yld_table_79,79,Fist Fight,2017,91.0,R,Comedy,"When one school teacher unwittingly causes another teacher's dismissal, he is challenged to an after-school fight.",https://itunes.apple.com/us/movie/fist-fight/id1205789502?uo=4
https://www.boxofficemojo.com/release/rl1350469121/?ref_=bo_yld_table_80,80,How to Be a Latin Lover,2017,116.0,PG-13,Comedy,"Finding himself dumped after twenty-five years of marriage, a man who made a career of seducing rich older women must move in with his estranged sister, where he begins to learn the value of family.",https://itunes.apple.com/us/movie/how-to-be-a-latin-lover/id1225484469?uo=4
https://www.boxofficemojo.com/release/rl1023575553/?ref_=bo_yld_table_81,81,Lady Bird,2017,94.0,R,Comedy,"In 2002, an artistically inclined seventeen-year-old girl comes of age in Sacramento, California.",https://itunes.apple.com/us/movie/lady-bird/id1304010798?uo=4
https://www.boxofficemojo.com/release/rl1149208065/?ref_=bo_yld_table_83,83,Patriots Day,2017,133.0,R,Action & Adventure,"The story of the 2013 Boston Marathon bombing and the aftermath, which includes the city-wide manhunt to find the terrorists responsible.",https://itunes.apple.com/us/movie/patriots-day/id1183697973?uo=4
https://www.boxofficemojo.com/release/rl257721857/?ref_=bo_yld_table_84,84,Kidnap,2017,82.0,R,Action & Adventure,A mother stops at nothing to recover her kidnapped son.,https://itunes.apple.com/us/movie/kidnap/id1259540282?uo=4
https://www.boxofficemojo.com/release/rl3112011265/?ref_=bo_yld_table_85,85,Underworld: Blood Wars,2017,91.0,R,Action & Adventure,Vampire death dealer Selene (Kate Beckinsale) fights to end the eternal war between the Lycan clan and the Vampire faction that betrayed her.,https://itunes.apple.com/us/movie/underworld-blood-wars/id1189720258?uo=4
https://www.boxofficemojo.com/release/rl2691008001/?ref_=bo_yld_table_86,86,The Mountain Between Us,2017,112.0,PG-13,Drama,"Stranded after a tragic plane crash, two strangers must forge a connection to survive the extreme elements of a remote snow-covered mountain. When they realize help is not coming, they embark on a perilous journey across the wilderness.",https://itunes.apple.com/us/movie/the-mountain-between-us/id1291592964?uo=4
https://www.boxofficemojo.com/release/rl2340390401/?ref_=bo_yld_table_87,87,Life,2017,104.0,R,Horror,A team of scientists aboard the International Space Station discover a rapidly evolving life form that caused extinction on Mars and now threatens all life on Earth.,https://itunes.apple.com/us/movie/life/id1207067167?uo=4
https://www.boxofficemojo.com/release/rl946243073/?ref_=bo_yld_table_89,89,The Nut Job 2: Nutty by Nature,2017,91.0,PG,Kids & Family,"Following the events of the first movie, Surly and his friends must stop Oakton City's Mayor from destroying their home to make way for a dysfunctional amusement park.",https://itunes.apple.com/us/movie/the-nut-job-2-nutty-by-nature/id1263229806?uo=4
https://www.boxofficemojo.com/release/rl275547649/?ref_=bo_yld_table_90,90,Rings,2017,103.0,PG-13,Horror,A young woman finds herself on the receiving end of a terrifying curse that threatens to take her life in 7 days.,https://itunes.apple.com/us/movie/rings/id1192837193?uo=4
https://www.boxofficemojo.com/release/rl201557505/?ref_=bo_yld_table_91,91,Logan Lucky,2017,119.0,PG-13,Action & Adventure,Two brothers attempt to pull off a heist during a NASCAR race in North Carolina.,https://itunes.apple.com/us/movie/logan-lucky/id1266109512?uo=4
https://www.boxofficemojo.com/release/rl3774907905/?ref_=bo_yld_table_92,92,Home Again,2017,97.0,PG-13,Romance,Life for a single mom in Los Angeles takes an unexpected turn when she allows three young guys to move in with her.,https://itunes.apple.com/us/movie/home-again-2017/id1275183214?uo=4
https://www.boxofficemojo.com/release/rl1199408641/?ref_=bo_yld_table_93,93,Resident Evil: The Final Chapter,2017,107.0,R,Action & Adventure,"Alice returns to where the nightmare began: The Hive in Raccoon City, where the Umbrella Corporation is gathering its forces for a final strike against the only remaining survivors of the apocalypse.",https://itunes.apple.com/us/movie/resident-evil-the-final-chapter/id1189683750?uo=4
https://www.boxofficemojo.com/release/rl2491188737/?ref_=bo_yld_table_94,94,The House,2017,88.0,R,Comedy,"After the town takes away their daughter's college scholarship, a couple start an illegal casino in their friend's house to make back the money.",https://itunes.apple.com/us/movie/the-house-2017/id1249200924?uo=4
https://www.boxofficemojo.com/release/rl2776532481/?ref_=bo_yld_table_95,95,Gifted,2017,102.0,PG-13,Drama,"Frank, a single man raising his child prodigy niece Mary, is drawn into a custody battle with his mother.",https://itunes.apple.com/us/movie/gifted/id1223051043?uo=4
https://www.boxofficemojo.com/release/rl4278224385/?ref_=bo_yld_table_96,96,"Three Billboards Outside Ebbing, Missouri",2017,116.0,R,Drama,A mother personally challenges the local authorities to solve her daughter's murder when they fail to catch the culprit.,https://itunes.apple.com/us/movie/three-billboards-outside-ebbing-missouri/id1313637060?uo=4
https://www.boxofficemojo.com/release/rl3766257153/?ref_=bo_yld_table_97,97,The Bye Bye Man,2017,96.0,PG-13,Horror,Three friends stumble upon the horrific origins of a mysterious figure they discover is the root cause of the evil behind unspeakable acts.,https://itunes.apple.com/us/movie/the-bye-bye-man/id1562010991?uo=4
https://www.boxofficemojo.com/release/rl1283360257/?ref_=bo_yld_table_99,99,Rough Night,2017,101.0,R,Comedy,Things go terribly wrong for a group of girlfriends who hire a male stripper for a bachelorette party in Miami.,https://itunes.apple.com/us/movie/rough-night/id1238392746?uo=4
https://www.boxofficemojo.com/release/rl2541520385/?ref_=bo_yld_table_100,100,My Little Pony: The Movie,2017,99.0,PG,Kids & Family,"After a dark force conquers Canterlot, the Mane 6 embark on an unforgettable journey beyond Equestria where they meet new friends and exciting challenges on a quest to use the magic of friendship to save their homeland.",https://itunes.apple.com/us/movie/my-little-pony-the-movie/id1280694673?uo=4
https://www.boxofficemojo.com/release/rl3221325313/?ref_=bo_yld_table_101,101,Leap!,2017,89.0,PG,Action & Adventure,(2017 Re-release),https://itunes.apple.com/us/movie/leap/id1271027079?uo=4
https://www.boxofficemojo.com/release/rl494831105/?ref_=bo_yld_table_102,102,Sleepless,2017,95.0,R,Action & Adventure,A cop with a connection to the criminal underworld scours a nightclub in search of his kidnapped son.,https://itunes.apple.com/us/movie/sleepless/id1195929003?uo=4
https://www.boxofficemojo.com/release/rl3749611009/?ref_=bo_yld_table_103,103,Diary of a Wimpy Kid: The Long Haul,2017,92.0,PG,Kids & Family,A Heffley family road trip to attend Meemaw's 90th birthday party goes hilariously off course thanks to Greg's newest scheme to get to a video gaming convention.,https://itunes.apple.com/us/movie/diary-of-a-wimpy-kid-the-long-haul/id1231038654?uo=4
